record_ID,units_sold
225270,25.0
225272,8.0
225273,20.0
225274,18.0
225277,47.0
225278,33.0
225279,14.0
225282,18.0
225283,42.0
225284,27.0
225286,6.0
225287,10.0
225288,9.0
225291,11.0
225293,21.0
225295,17.0
225297,15.0
225300,118.0
225301,79.0
225302,41.0
225303,34.0
225304,45.0
225305,68.0
225309,57.0
225310,35.0
225311,51.0
225312,19.0
225313,8.0
225314,45.0
225315,38.0
225317,12.0
225318,17.0
225319,33.0
225322,72.0
225323,26.0
225326,28.0
225327,36.0
225330,49.0
225331,21.0
225332,43.0
225335,27.0
225336,17.0
225337,9.0
225340,23.0
225343,151.0
225344,79.0
225345,36.0
225347,27.0
225348,54.0
225349,87.0
225352,88.0
225353,38.0
225354,65.0
225355,16.0
225357,36.0
225358,31.0
225359,16.0
225361,16.0
225362,36.0
225364,17.0
225365,19.0
225370,23.0
225371,18.0
225374,9.0
225375,72.0
225376,44.0
225377,25.0
225378,8.0
225380,14.0
225382,29.0
225384,11.0
225387,30.0
225388,31.0
225391,9.0
225392,19.0
225394,58.0
225395,18.0
225396,39.0
225397,19.0
225398,16.0
225399,41.0
225400,34.0
225401,22.0
225403,7.0
225404,12.0
225406,10.0
225407,18.0
225408,16.0
225412,15.0
225413,40.0
225414,29.0
225415,10.0
225416,12.0
225417,10.0
225418,44.0
225419,35.0
225420,24.0
225423,28.0
225424,24.0
225425,13.0
225428,160.0
225429,76.0
225430,49.0
225431,35.0
225432,21.0
225433,57.0
225434,101.0
225435,129.0
225437,10.0
225438,16.0
225439,169.0
225440,78.0
225441,120.0
225442,29.0
225443,15.0
225446,80.0
225447,66.0
225448,24.0
225450,35.0
225451,55.0
225452,5.0
225453,22.0
225454,46.0
225456,58.0
225457,39.0
225458,16.0
225460,39.0
225461,44.0
225462,52.0
225463,24.0
225466,35.0
225467,54.0
225468,45.0
225469,58.0
225470,27.0
225471,15.0
225473,33.0
225474,26.0
225475,79.0
225476,66.0
225477,27.0
225478,32.0
225479,41.0
225480,54.0
225484,44.0
225485,54.0
225486,48.0
225487,65.0
225488,39.0
225492,26.0
225493,3.0
225495,185.0
225496,113.0
225497,71.0
225500,76.0
225501,97.0
225502,126.0
225503,16.0
225505,152.0
225506,68.0
225507,111.0
225508,27.0
225512,84.0
225513,91.0
225514,43.0
225516,34.0
225517,54.0
225518,19.0
225521,77.0
225522,59.0
225523,18.0
225524,14.0
225525,36.0
225526,54.0
225527,13.0
225528,14.0
225529,16.0
225530,123.0
225531,32.0
225532,47.0
225533,35.0
225534,29.0
225536,53.0
225537,73.0
225538,53.0
225540,16.0
225541,30.0
225542,6.0
225544,14.0
225548,25.0
225549,25.0
225550,7.0
225551,10.0
225552,59.0
225553,51.0
225554,28.0
225555,5.0
225556,27.0
225557,65.0
225558,30.0
225561,15.0
225563,37.0
225564,48.0
225566,14.0
225567,29.0
225568,26.0
225570,19.0
225572,38.0
225573,22.0
225574,21.0
225576,22.0
225577,17.0
225578,17.0
225581,48.0
225582,45.0
225583,9.0
225585,18.0
225586,36.0
225587,53.0
225588,15.0
225589,20.0
225590,22.0
225591,71.0
225592,23.0
225593,34.0
225594,21.0
225595,15.0
225596,36.0
225597,26.0
225598,20.0
225600,12.0
225601,16.0
225603,156.0
225604,108.0
225605,25.0
225606,41.0
225607,53.0
225608,106.0
225610,17.0
225611,69.0
225612,84.0
225613,60.0
225614,17.0
225615,10.0
225616,60.0
225617,35.0
225620,24.0
225621,40.0
225627,56.0
225628,46.0
225629,16.0
225630,39.0
225631,38.0
225632,92.0
225636,65.0
225637,33.0
225638,56.0
225639,58.0
225640,26.0
225643,21.0
225644,4.0
225645,33.0
225646,26.0
225647,11.0
225648,31.0
225649,55.0
225650,31.0
225654,71.0
225655,42.0
225656,54.0
225657,36.0
225658,100.0
225659,43.0
225661,31.0
225662,34.0
225665,36.0
225667,6.0
225668,24.0
225669,29.0
225670,4.0
225673,70.0
225674,19.0
225675,40.0
225676,17.0
225677,16.0
225678,30.0
225679,43.0
225680,24.0
225681,6.0
225682,9.0
225683,13.0
225685,11.0
225687,132.0
225688,81.0
225689,46.0
225692,44.0
225693,59.0
225694,101.0
225697,93.0
225698,42.0
225699,88.0
225700,15.0
225701,10.0
225703,70.0
225704,52.0
225705,19.0
225707,25.0
225708,43.0
225710,11.0
225713,15.0
225714,42.0
225715,23.0
225717,17.0
225718,29.0
225719,29.0
225723,79.0
225724,22.0
225725,41.0
225726,22.0
225727,19.0
225728,36.0
225729,37.0
225730,21.0
225733,13.0
225734,12.0
225735,13.0
225736,16.0
225737,21.0
225738,32.0
225739,24.0
225740,22.0
225744,23.0
225745,41.0
225748,13.0
225749,8.0
225752,180.0
225753,83.0
225754,52.0
225757,75.0
225758,89.0
225759,122.0
225762,19.0
225763,98.0
225764,56.0
225765,94.0
225766,22.0
225767,8.0
225768,73.0
225769,41.0
225770,25.0
225772,18.0
225773,49.0
225774,17.0
225777,67.0
225778,83.0
225779,22.0
225780,9.0
225782,23.0
225783,52.0
225784,44.0
225785,17.0
225786,22.0
225787,16.0
225788,82.0
225789,29.0
225790,37.0
225791,24.0
225792,18.0
225793,39.0
225794,44.0
225795,28.0
225796,8.0
225797,14.0
225798,14.0
225800,7.0
225801,9.0
225802,24.0
225803,32.0
225804,29.0
225807,25.0
225808,26.0
225809,12.0
225810,13.0
225812,77.0
225813,25.0
225814,33.0
225815,12.0
225816,11.0
225818,28.0
225819,51.0
225820,30.0
225822,19.0
225823,20.0
225825,6.0
225826,11.0
225827,18.0
225828,278.0
225829,229.0
225830,85.0
225831,32.0
225833,72.0
225834,106.0
225835,195.0
225839,196.0
225840,81.0
225841,149.0
225842,35.0
225843,20.0
225845,105.0
225846,61.0
225847,42.0
225848,19.0
225849,38.0
225850,61.0
225851,8.0
225852,43.0
225854,18.0
225855,100.0
225856,89.0
225858,45.0
225859,51.0
225860,74.0
225863,19.0
225864,56.0
225865,30.0
225866,44.0
225867,10.0
225868,7.0
225869,51.0
225870,27.0
225873,19.0
225874,31.0
225877,192.0
225878,101.0
225879,62.0
225880,22.0
225882,87.0
225883,99.0
225884,120.0
225886,122.0
225887,64.0
225888,106.0
225889,26.0
225890,10.0
225892,79.0
225893,58.0
225895,19.0
225896,31.0
225897,44.0
225899,29.0
225902,38.0
225906,15.0
225907,25.0
225908,30.0
225909,12.0
225910,13.0
225911,14.0
225912,61.0
225913,21.0
225914,35.0
225915,18.0
225916,10.0
225918,34.0
225919,45.0
225920,25.0
225921,14.0
225922,16.0
225923,20.0
225924,30.0
225925,27.0
225927,7.0
225928,22.0
225929,24.0
225930,10.0
225933,50.0
225934,16.0
225935,25.0
225936,14.0
225939,29.0
225940,21.0
225943,13.0
225946,37.0
225947,20.0
225950,16.0
225951,46.0
225952,45.0
225953,10.0
225956,120.0
225957,45.0
225958,84.0
225959,31.0
225960,31.0
225962,43.0
225963,61.0
225964,27.0
225965,11.0
225966,15.0
225967,19.0
225968,18.0
225969,30.0
225970,45.0
225973,16.0
225974,37.0
225975,24.0
225977,15.0
225978,43.0
225979,32.0
225980,21.0
225981,17.0
225982,25.0
225985,14.0
225990,10.0
225991,14.0
225992,22.0
225993,18.0
225994,8.0
225996,38.0
225997,14.0
225998,17.0
226001,16.0
226002,13.0
226005,6.0
226006,113.0
226007,77.0
226008,33.0
226010,38.0
226011,59.0
226012,89.0
226015,69.0
226016,43.0
226017,50.0
226018,10.0
226020,60.0
226021,28.0
226022,19.0
226023,20.0
226024,28.0
226025,52.0
226026,8.0
226028,72.0
226029,66.0
226030,15.0
226032,40.0
226033,44.0
226034,34.0
226038,41.0
226039,47.0
226040,49.0
226041,34.0
226042,42.0
226043,20.0
226044,14.0
226046,31.0
226047,32.0
226048,27.0
226051,17.0
226052,24.0
226056,84.0
226057,27.0
226058,50.0
226059,17.0
226060,16.0
226061,28.0
226062,45.0
226063,23.0
226065,10.0
226066,15.0
226069,54.0
226070,60.0
226071,26.0
226073,23.0
226074,44.0
226075,44.0
226076,16.0
226077,23.0
226078,23.0
226079,105.0
226080,29.0
226081,55.0
226082,29.0
226083,25.0
226085,52.0
226086,46.0
226087,35.0
226088,15.0
226089,13.0
226090,28.0
226091,6.0
226093,17.0
226094,17.0
226098,17.0
226099,20.0
226103,34.0
226104,44.0
226105,17.0
226108,21.0
226109,13.0
226112,14.0
226113,163.0
226114,108.0
226115,64.0
226117,45.0
226118,48.0
226119,88.0
226123,101.0
226124,66.0
226125,70.0
226126,22.0
226127,18.0
226128,63.0
226129,36.0
226130,21.0
226131,10.0
226132,16.0
226133,44.0
226135,17.0
226140,129.0
226141,92.0
226142,54.0
226145,64.0
226146,70.0
226147,108.0
226148,22.0
226151,61.0
226152,47.0
226153,72.0
226156,55.0
226157,24.0
226158,13.0
226160,21.0
226161,37.0
226162,28.0
226164,72.0
226165,63.0
226166,29.0
226168,22.0
226169,38.0
226170,54.0
226171,16.0
226172,16.0
226173,17.0
226174,91.0
226175,27.0
226176,49.0
226177,30.0
226178,27.0
226179,39.0
226180,60.0
226181,25.0
226182,10.0
226183,19.0
226184,26.0
226185,6.0
226186,10.0
226188,16.0
226189,28.0
226190,22.0
226192,10.0
226193,25.0
226194,24.0
226195,15.0
226197,14.0
226198,53.0
226199,21.0
226200,24.0
226201,25.0
226202,31.0
226203,20.0
226205,16.0
226206,15.0
226207,6.0
226215,30.0
226219,82.0
226220,47.0
226221,28.0
226223,26.0
226224,37.0
226225,65.0
226227,51.0
226228,21.0
226229,44.0
226230,14.0
226232,33.0
226233,29.0
226234,14.0
226237,24.0
226239,8.0
226240,51.0
226241,33.0
226242,8.0
226243,22.0
226244,33.0
226245,9.0
226246,68.0
226247,23.0
226248,39.0
226249,20.0
226250,17.0
226251,34.0
226252,33.0
226253,22.0
226254,11.0
226255,13.0
226256,18.0
226259,12.0
226260,25.0
226261,187.0
226262,165.0
226263,97.0
226266,56.0
226267,82.0
226268,104.0
226271,25.0
226272,117.0
226273,54.0
226274,96.0
226275,27.0
226279,61.0
226280,49.0
226281,89.0
226283,17.0
226284,43.0
226286,18.0
226287,17.0
226289,9.0
226291,11.0
226292,25.0
226294,9.0
226296,59.0
226297,25.0
226298,17.0
226299,20.0
226300,74.0
226301,32.0
226307,86.0
226308,73.0
226309,46.0
226311,56.0
226312,55.0
226313,79.0
226317,51.0
226318,31.0
226319,50.0
226321,36.0
226322,33.0
226324,13.0
226326,37.0
226327,9.0
226329,126.0
226330,85.0
226331,32.0
226332,36.0
226333,41.0
226334,81.0
226336,72.0
226337,31.0
226338,54.0
226339,25.0
226340,18.0
226341,60.0
226342,35.0
226343,19.0
226345,17.0
226346,42.0
226347,6.0
226348,18.0
226351,13.0
226356,30.0
226359,15.0
226360,50.0
226361,23.0
226364,12.0
226366,41.0
226367,21.0
226369,17.0
226370,23.0
226371,67.0
226372,43.0
226373,14.0
226374,14.0
226376,128.0
226377,39.0
226378,79.0
226379,28.0
226380,22.0
226383,47.0
226384,39.0
226385,23.0
226387,19.0
226388,22.0
226392,22.0
226394,11.0
226395,13.0
226396,41.0
226397,34.0
226399,22.0
226400,18.0
226401,40.0
226402,22.0
226403,25.0
226405,11.0
226406,31.0
226407,26.0
226408,13.0
226411,183.0
226412,115.0
226413,30.0
226416,59.0
226417,71.0
226418,108.0
226421,25.0
226422,96.0
226423,41.0
226424,96.0
226425,12.0
226426,6.0
226427,66.0
226428,38.0
226429,17.0
226431,33.0
226432,40.0
226434,6.0
226437,124.0
226438,26.0
226439,10.0
226442,8.0
226443,37.0
226444,21.0
226445,10.0
226446,11.0
226447,9.0
226448,56.0
226449,21.0
226450,32.0
226451,11.0
226452,10.0
226454,43.0
226455,28.0
226456,11.0
226457,12.0
226458,18.0
226460,70.0
226461,57.0
226462,15.0
226463,16.0
226464,26.0
226465,33.0
226466,20.0
226467,18.0
226468,25.0
226469,70.0
226470,30.0
226471,33.0
226472,16.0
226473,14.0
226474,32.0
226475,49.0
226476,29.0
226478,13.0
226479,17.0
226481,11.0
226482,31.0
226483,34.0
226485,19.0
226486,48.0
226487,29.0
226490,57.0
226491,19.0
226492,34.0
226495,24.0
226496,23.0
226500,7.0
226501,8.0
226502,11.0
226503,18.0
226504,62.0
226505,50.0
226506,19.0
226507,16.0
226508,28.0
226509,31.0
226510,9.0
226511,9.0
226512,9.0
226513,48.0
226514,14.0
226515,36.0
226517,15.0
226518,30.0
226519,23.0
226520,17.0
226523,10.0
226524,9.0
226526,13.0
226527,70.0
226528,37.0
226529,35.0
226531,25.0
226532,32.0
226533,58.0
226536,25.0
226537,37.0
226538,23.0
226539,35.0
226540,34.0
226541,12.0
226546,66.0
226547,41.0
226548,26.0
226549,45.0
226550,54.0
226552,35.0
226553,29.0
226554,39.0
226557,28.0
226558,12.0
226562,11.0
226563,74.0
226564,42.0
226565,16.0
226567,28.0
226568,46.0
226569,57.0
226570,73.0
226571,37.0
226572,56.0
226575,29.0
226576,47.0
226577,16.0
226579,14.0
226580,23.0
226581,4.0
226582,17.0
226585,21.0
226586,15.0
226587,11.0
226588,20.0
226593,43.0
226594,26.0
226596,20.0
226597,42.0
226598,24.0
226601,41.0
226602,30.0
226603,7.0
226605,14.0
226607,48.0
226608,27.0
226609,29.0
226610,16.0
226611,14.0
226612,24.0
226613,27.0
226614,14.0
226617,11.0
226619,11.0
226621,32.0
226622,35.0
226623,18.0
226624,12.0
226626,16.0
226627,24.0
226628,30.0
226629,9.0
226631,12.0
226632,73.0
226633,22.0
226634,36.0
226636,8.0
226637,28.0
226638,43.0
226639,27.0
226641,13.0
226642,16.0
226645,18.0
226650,28.0
226651,18.0
226652,15.0
226653,23.0
226654,17.0
226655,46.0
226656,36.0
226657,26.0
226658,19.0
226659,21.0
226663,8.0
226664,25.0
226665,21.0
226666,7.0
226667,6.0
226668,22.0
226669,15.0
226670,9.0
226671,12.0
226672,66.0
226673,20.0
226674,29.0
226675,14.0
226677,45.0
226678,31.0
226681,14.0
226683,59.0
226684,51.0
226687,19.0
226688,23.0
226689,35.0
226690,10.0
226691,12.0
226692,12.0
226693,68.0
226694,24.0
226695,39.0
226696,23.0
226697,18.0
226698,38.0
226699,27.0
226700,23.0
226702,8.0
226703,14.0
226704,12.0
226705,144.0
226706,118.0
226707,43.0
226709,62.0
226710,79.0
226711,96.0
226714,30.0
226715,76.0
226716,85.0
226717,63.0
226720,55.0
226721,32.0
226725,40.0
226729,34.0
226730,31.0
226731,16.0
226733,13.0
226734,26.0
226735,26.0
226738,50.0
226739,23.0
226740,37.0
226741,24.0
226742,22.0
226743,35.0
226744,24.0
226748,11.0
226750,20.0
226751,18.0
226753,12.0
226754,24.0
226755,47.0
226756,32.0
226759,78.0
226760,29.0
226761,26.0
226763,22.0
226764,62.0
226765,27.0
226768,15.0
226771,48.0
226772,42.0
226773,21.0
226775,23.0
226776,48.0
226777,56.0
226778,24.0
226779,22.0
226780,19.0
226781,66.0
226782,33.0
226783,41.0
226784,19.0
226785,36.0
226786,24.0
226787,16.0
226788,12.0
226789,19.0
226790,17.0
226791,59.0
226792,44.0
226795,23.0
226796,37.0
226797,52.0
226799,40.0
226800,33.0
226801,35.0
226803,30.0
226807,20.0
226810,97.0
226811,77.0
226812,29.0
226814,46.0
226815,50.0
226816,68.0
226820,46.0
226821,42.0
226822,50.0
226823,56.0
226824,33.0
226825,21.0
226828,40.0
226830,206.0
226831,112.0
226832,63.0
226835,54.0
226836,58.0
226837,110.0
226839,96.0
226840,60.0
226841,67.0
226842,41.0
226843,24.0
226845,67.0
226846,43.0
226847,30.0
226848,22.0
226849,20.0
226850,58.0
226851,6.0
226852,20.0
226855,241.0
226856,151.0
226857,64.0
226858,17.0
226860,64.0
226861,77.0
226862,119.0
226865,99.0
226866,51.0
226867,79.0
226868,18.0
226869,12.0
226871,75.0
226872,39.0
226873,25.0
226874,15.0
226875,33.0
226876,44.0
226877,16.0
226881,18.0
226882,12.0
226883,8.0
226884,11.0
226885,10.0
226886,30.0
226887,24.0
226890,73.0
226891,24.0
226892,25.0
226893,6.0
226894,22.0
226896,33.0
226899,14.0
226901,22.0
226902,26.0
226904,15.0
226905,20.0
226906,19.0
226909,53.0
226910,34.0
226911,13.0
226914,20.0
226915,45.0
226916,28.0
226918,9.0
226919,11.0
226920,10.0
226923,12.0
226925,21.0
226927,18.0
226929,17.0
226933,119.0
226934,78.0
226935,42.0
226936,38.0
226937,48.0
226938,65.0
226942,52.0
226943,39.0
226944,46.0
226945,19.0
226946,9.0
226947,45.0
226948,35.0
226950,18.0
226951,19.0
226952,37.0
226955,73.0
226956,28.0
226959,34.0
226960,41.0
226963,51.0
226964,21.0
226965,44.0
226968,27.0
226969,17.0
226970,9.0
226973,22.0
226976,157.0
226977,83.0
226978,37.0
226980,38.0
226981,56.0
226982,85.0
226984,86.0
226985,42.0
226986,54.0
226987,20.0
226989,37.0
226990,29.0
226991,17.0
226993,17.0
226994,41.0
226996,18.0
226997,19.0
227002,22.0
227003,17.0
227006,10.0
227007,71.0
227008,42.0
227009,19.0
227010,8.0
227012,15.0
227014,30.0
227016,12.0
227019,31.0
227020,31.0
227023,11.0
227024,19.0
227026,62.0
227027,18.0
227028,41.0
227029,20.0
227030,17.0
227031,37.0
227032,36.0
227033,25.0
227035,7.0
227036,13.0
227038,10.0
227039,18.0
227040,18.0
227044,17.0
227045,42.0
227046,25.0
227047,11.0
227048,12.0
227049,10.0
227050,43.0
227051,29.0
227052,24.0
227054,28.0
227055,25.0
227056,15.0
227059,165.0
227060,78.0
227061,49.0
227062,39.0
227063,24.0
227064,68.0
227065,96.0
227066,129.0
227068,9.0
227069,15.0
227070,162.0
227071,79.0
227072,139.0
227073,32.0
227074,17.0
227077,78.0
227078,66.0
227079,25.0
227081,40.0
227082,59.0
227083,5.0
227084,26.0
227085,31.0
227087,64.0
227088,40.0
227089,18.0
227091,46.0
227092,47.0
227093,57.0
227094,27.0
227097,41.0
227098,57.0
227099,58.0
227100,56.0
227101,28.0
227102,16.0
227104,40.0
227105,30.0
227106,87.0
227107,72.0
227108,30.0
227109,41.0
227110,47.0
227111,60.0
227115,42.0
227116,60.0
227117,51.0
227118,63.0
227119,45.0
227123,29.0
227124,4.0
227126,195.0
227127,118.0
227128,76.0
227131,88.0
227132,100.0
227133,125.0
227134,16.0
227137,146.0
227138,66.0
227139,119.0
227140,29.0
227144,83.0
227145,86.0
227146,43.0
227148,32.0
227149,55.0
227150,20.0
227153,79.0
227154,60.0
227155,19.0
227156,17.0
227157,36.0
227158,44.0
227159,14.0
227160,15.0
227161,18.0
227162,127.0
227163,30.0
227164,46.0
227165,35.0
227166,34.0
227168,51.0
227169,75.0
227170,54.0
227172,17.0
227173,32.0
227174,6.0
227176,15.0
227180,27.0
227181,23.0
227182,7.0
227183,10.0
227184,66.0
227185,35.0
227186,27.0
227187,5.0
227188,26.0
227189,74.0
227190,29.0
227193,16.0
227195,38.0
227196,54.0
227198,16.0
227199,36.0
227200,24.0
227202,19.0
227204,39.0
227205,24.0
227206,22.0
227208,20.0
227209,19.0
227210,13.0
227213,47.0
227214,48.0
227215,8.0
227217,23.0
227218,38.0
227219,45.0
227220,16.0
227221,23.0
227222,25.0
227223,70.0
227224,24.0
227225,38.0
227226,23.0
227227,16.0
227228,34.0
227229,27.0
227230,21.0
227232,12.0
227233,16.0
227235,151.0
227236,102.0
227237,25.0
227238,46.0
227239,59.0
227240,96.0
227242,14.0
227243,72.0
227244,33.0
227245,55.0
227246,18.0
227247,11.0
227248,57.0
227249,32.0
227252,25.0
227253,43.0
227259,58.0
227260,47.0
227261,18.0
227262,47.0
227263,42.0
227264,94.0
227268,64.0
227269,37.0
227270,54.0
227271,56.0
227272,26.0
227275,23.0
227276,5.0
227277,35.0
227278,27.0
227279,13.0
227280,40.0
227281,69.0
227282,32.0
227286,85.0
227287,47.0
227288,81.0
227289,35.0
227290,118.0
227291,45.0
227293,36.0
227294,39.0
227297,36.0
227299,11.0
227300,23.0
227301,23.0
227302,5.0
227305,71.0
227306,18.0
227307,40.0
227308,18.0
227309,17.0
227310,29.0
227311,44.0
227312,23.0
227313,6.0
227314,10.0
227315,15.0
227317,11.0
227319,136.0
227320,84.0
227321,46.0
227324,56.0
227325,70.0
227326,98.0
227329,95.0
227330,45.0
227331,90.0
227332,15.0
227333,10.0
227335,62.0
227336,44.0
227337,21.0
227339,29.0
227340,45.0
227342,11.0
